symbol,mpid,firm_name,add_count,cancel_count,execute_count,trade_count,total_shares_added,total_shares_executed,total_shares_traded,first_seen_timestamp,last_seen_timestamp,add_to_execute_count,add_to_execute_avg_ns,add_to_execute_min_ns,add_to_execute_max_ns,add_to_cancel_count,add_to_cancel_avg_ns,add_to_cancel_min_ns,add_to_cancel_max_ns,reaction_to_trade_count,reaction_to_trade_avg_ns,reaction_to_trade_min_ns,reaction_to_trade_max_ns,reaction_to_execute_count,reaction_to_execute_avg_ns,reaction_to_execute_min_ns,reaction_to_execute_max_ns
KSPI,UNKNOWN,,721,446,205,0,73787,19359,0,57000386747248,57599632575304,205,23127962634,2440,258715154684,0,,,,653,7432832142,1267,82919871376,565,31848422187,4214,200789828232
BNOV,UNKNOWN,,25,19,0,0,12200,0,0,57000387257416,57599027589292,0,,,,0,,,,0,,,,0,,,
SKYU,UNKNOWN,,957,943,0,0,539546,0,0,57000387352978,57599054094029,0,,,,0,,,,0,,,,0,,,
SKYU,VIRT,Virtu Americas LLC,16,14,0,0,1600,0,0,57002022493432,57598297386210,0,,,,0,,,,0,,,,0,,,
CDRE,UNKNOWN,,443,361,105,0,25216,3942,0,57000388424255,57599992945898,105,16907377867,11972,179838931279,0,,,,395,10579996470,8214,106149567583,356,19245288335,9674,139769546823
CDRE,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57247070748643,57247070748643,0,,,,0,,,,1,29292557388,29292557388,29292557388,1,42672175864,42672175864,42672175864
CDRE,WBPX,"SUMMIT SECURITIES GROUP, LLC",153,150,0,0,15300,0,0,57421439510958,57599918742315,0,,,,0,,,,3,21106642794,20771993021,21775906524,3,335278815,629042,1004542545
DENN,UNKNOWN,,1047,778,149,0,284098,15281,0,57000388778297,57599994508065,149,33665589595,10312,196052504787,0,,,,912,12814080376,1200,138335883995,884,27300395176,3044,219812279952
DENN,GSCO,GOLDMAN SACHS & CO. LLC,1,0,0,0,2300,0,0,57341228789803,57341228789803,0,,,,0,,,,1,91066,91066,91066,1,577954,577954,577954
DENN,XGWD,LATOUR TRADING LLC,1,0,0,0,100,0,0,57477040635870,57477040635870,0,,,,0,,,,1,5951179323,5951179323,5951179323,1,60730953329,60730953329,60730953329
SEIV,UNKNOWN,,201,195,0,0,341500,0,0,57000389114973,57597080504293,0,,,,0,,,,0,,,,0,,,
QUIK,UNKNOWN,,485,278,66,0,79353,2836,0,57000389310496,57599995768616,66,18428888985,136002,211405271394,0,,,,443,17973086130,8791,109740006032,448,37687722618,905,165639806623
QUIK,UBSS,UBS Securities LLC,11,0,0,0,2707,0,0,57052021872015,57052022621786,0,,,,0,,,,11,45082344026,45081997724,45082747495,11,37542616827,37542270525,37543020296
QUIK,ETMM,"G1 Execution Services, LLC",1,0,0,0,100,0,0,57300848890181,57300848890181,0,,,,0,,,,1,25051348542,25051348542,25051348542,1,667799447,667799447,667799447
QUIK,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57426330736439,57426330736439,0,,,,0,,,,1,11754951933,11754951933,11754951933,1,27676801670,27676801670,27676801670
WES,UNKNOWN,,912,762,177,0,69725,9541,0,57000389635192,57599968046000,177,9663513762,8298,86746510036,0,,,,837,9019064267,5073,62810028249,818,26453082379,541,133013758106
WES,WBPX,"SUMMIT SECURITIES GROUP, LLC",278,275,0,0,27800,0,0,57300051452809,57599964871044,0,,,,0,,,,3,128798043,1672380,382991393,3,88455271394,689086,132682591536
EWM,UNKNOWN,,475,469,20,0,112575,3308,0,57000390353717,57599703948066,20,152196638771,106096573,512930725951,0,,,,408,60036740596,459866,164266296583,281,34166081447,31414,113787557842
EWM,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57242064009701,57242064009701,0,,,,0,,,,1,156432411271,156432411271,156432411271,0,,,
CAPE,UNKNOWN,,256,248,2,0,262248,127,0,57000390570579,57599847562837,2,143001778539,136807953773,149195603306,0,,,,0,,,,112,91083013716,60534,215454485922
SPXV,VIRT,Virtu Americas LLC,14,13,0,0,1400,0,0,57000391201884,57004914269554,0,,,,0,,,,0,,,,0,,,
SPXV,GSCO,GOLDMAN SACHS & CO. LLC,2,0,0,0,600,0,0,57000986990433,57000986992878,0,,,,0,,,,0,,,,0,,,
SPXV,UNKNOWN,,129,125,0,0,123117,0,0,57014641563750,57598065676568,0,,,,0,,,,0,,,,0,,,
NSCR,UNKNOWN,,179,169,0,0,177758,0,0,57000391472738,57599746712248,0,,,,0,,,,0,,,,0,,,
GPIQ,UNKNOWN,,2066,1816,4,0,590655,392,0,57000392569888,57599908133803,4,17531882368,345330,50675759197,0,,,,376,87541452129,379888719,172381434237,1032,136266127528,30563,313511363175
GPIQ,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57599931415694,57599931415694,0,,,,0,,,,1,172404917601,172404917601,172404917601,1,2862609040,2862609040,2862609040
NWFL,UNKNOWN,,160,120,4,0,7165,18,0,57000392800414,57599995151385,4,18879802857,1447883,28827200469,0,,,,125,66332692829,23202,241364500549,0,,,
NWFL,UBSS,UBS Securities LLC,4,0,0,0,964,0,0,57019017894264,57019018056207,0,,,,0,,,,0,,,,0,,,
NWFL,GSCO,GOLDMAN SACHS & CO. LLC,1,0,0,0,700,0,0,57408630210162,57408630210162,0,,,,0,,,,1,213312196182,213312196182,213312196182,0,,,
IGOV,UNKNOWN,,116,97,6,0,29500,66,0,57000393539342,57599312076839,6,119315,27633,356601,0,,,,19,25933441765,516691,55215973814,0,,,
IGOV,VIRT,Virtu Americas LLC,25,23,0,0,12500,0,0,57002661477328,57599312493982,0,,,,0,,,,7,17834145007,319512172,46743484601,0,,,
IGOV,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57134232379738,57134232379738,0,,,,0,,,,0,,,,0,,,
INTT,UNKNOWN,,16,9,0,0,1029,0,0,57000394948445,57591677747827,0,,,,0,,,,5,85767176898,26257,148086319834,0,,,
MBB,UNKNOWN,,1160,1052,60,0,194220,5776,0,57000395181970,57599936701559,60,42328839935,44565,556012884876,0,,,,980,19972124930,14704,97283298024,1038,22013772575,3642,121568667472
DAKT,UNKNOWN,,851,546,220,0,114448,11252,0,57000395266433,57599997674819,220,30295190005,2633,275742930029,0,,,,756,10638374484,5168,57315268240,758,11386890600,12685,84503220149
NYT,UNKNOWN,,1942,1557,454,0,159517,33128,0,57000396739484,57599535184913,454,7341319562,195,180287454734,0,,,,1833,3941303673,601,37931456194,1828,9688601700,1462,83456472268
GQI,UNKNOWN,,382,371,5,0,97218,763,0,57000396967832,57598305205800,5,1244581961,20352202,5504083180,0,,,,0,,,,377,314200829758,972442959,597556741037
HFGO,UNKNOWN,,299,300,0,0,158816,0,0,57000397064380,57599949304494,0,,,,0,,,,38,36266230669,59236,77507686560,0,,,
HVT.A,XGWD,LATOUR TRADING LLC,4,2,0,0,400,0,0,57000397630899,57029863685951,0,,,,0,,,,0,,,,0,,,
HVT.A,UNKNOWN,,55,53,0,0,7600,0,0,57000884641278,57599246042148,0,,,,0,,,,0,,,,0,,,
HVT.A,VIRT,Virtu Americas LLC,5,4,0,0,500,0,0,57025275247153,57090665170123,0,,,,0,,,,0,,,,0,,,
HVT.A,GSCO,GOLDMAN SACHS & CO. LLC,4,0,0,0,2000,0,0,57031611256544,57100774473532,0,,,,0,,,,0,,,,0,,,
VLLU,UNKNOWN,,53,48,0,0,47600,0,0,57000397810175,57590489631499,0,,,,0,,,,0,,,,0,,,
VLLU,VIRT,Virtu Americas LLC,7,5,0,0,700,0,0,57001132488736,57305045313980,0,,,,0,,,,0,,,,0,,,
RFV,UNKNOWN,,1225,1215,0,0,399700,0,0,57000398167596,57599747795001,0,,,,0,,,,0,,,,0,,,
AVMC,UNKNOWN,,352,384,7,0,252588,984,0,57000399086281,57598930689531,7,102974555038,94218644,288861044023,0,,,,0,,,,14,7172225541,227676127,12320755249
AVMC,JPMS,J.P. Morgan Securities LLC,53,52,0,0,5300,0,0,57000484559654,57598452039385,0,,,,0,,,,0,,,,0,,,
ARKO,UNKNOWN,,769,552,225,0,172291,26143,0,57000399088867,57599997373623,225,36561699318,10851,238854293665,0,,,,700,8486812186,1307,57284218249,699,35500457248,9488,180401523494
ARKO,UBSS,UBS Securities LLC,1,0,0,0,100,0,0,57247081525820,57247081525820,0,,,,0,,,,1,45762474700,45762474700,45762474700,1,22146139042,22146139042,22146139042
IBDU,UNKNOWN,,131,105,0,0,226147,0,0,57000399978674,57599501734320,0,,,,0,,,,62,145474720408,1056418089,243494864492,0,,,
VABK,UNKNOWN,,130,106,11,0,7576,314,0,57000400113198,57599995271621,11,53746277207,64352,122190277827,0,,,,64,19505154525,13530,119060719157,24,3546385836,11226,20604388729
VABK,VIRT,Virtu Americas LLC,1,0,0,0,100,0,0,57474037830727,57474037830727,0,,,,0,,,,1,32386213,32386213,32386213,0,,,
SAMM,UNKNOWN,,192,185,0,0,190800,0,0,57000400775386,57599936339516,0,,,,0,,,,0,,,,0,,,
SAMM,VIRT,Virtu Americas LLC,7,6,0,0,700,0,0,57299420772770,57299539582391,0,,,,0,,,,0,,,,0,,,
SAMM,GSCO,GOLDMAN SACHS & CO. LLC,8,5,0,0,5600,0,0,57299423831085,57300556859528,0,,,,0,,,,0,,,,0,,,
